user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
KingKisshor,,Twitter for iPhone,,2021-04-12 02:26:52,False,5,"@devashi33 @Sakina_Qureshi_ @MonikaSinghSays @CPDelhi can’t control Rapes Crimes Murders Riots Killings in Delhi 
A… https://t.co/cr4rXvp98S",0,False
surjeets3s,,Twitter for Android,,2021-04-12 02:26:51,False,256,"Nodeep Kaur
Ranjeet Singh
mandeep punia
Gurdeep sidana
and many others are victims of Delhi police's brutality
 .… https://t.co/MEpRE4gTmQ",3,False
behlaraman,"Punjab, India",Twitter for Android,,2021-04-12 02:26:46,False,408,"Stop Torturing the Farmers 
#DelhiPolice_TorturingFarmers https://t.co/SItBdJine1",0,False
jssaini54634980,,ISupportFarmers,,2021-04-12 02:26:45,False,164,"BJP torturing farmers through Delhi Police, says PPCC Presi
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/jaEEhR9HF2",0,False
Ramn_dip,"jalandhar,punjab",Twitter for iPhone,,2021-04-12 02:26:35,True,483,"@hkp3003 1st wish  modi announced that we repealed three black Laws ..
2nd wish  After announced this he died there… https://t.co/lde6py9ZCI",0,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 02:26:35,False,192,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/A7pFLZrv37… https://t.co/Q6WOfzEa7q",1,False
devashi33,India ,Twitter Web App,,2021-04-12 02:26:31,False,2367,"Every new Day is a new 
Opportunity for success.

Always stand with farmers,
Keep supporting farmers.… https://t.co/NBTLkaJozK",0,False
DeepkaHothi,,Twitter for iPhone,,2021-04-12 02:26:30,False,37,Repeal the farm bills! #DelhiPolice_TorturingFarmers,0,False
Mehakpreet00,PUNJAB,Twitter for Android,,2021-04-12 02:26:25,False,19,"Dehli police arrested him illegally and torture badly, he admit in hospital 
#DelhiPolice_TorturingFarmers https://t.co/N8DYa8V9wv",0,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 02:26:23,False,561,The current Indian administration is condoning violence against farmers. The world is watching.… https://t.co/9cDIQphTuO,0,False
RaaJVinderkaur,ਦੋਆਬਾ,Twitter for iPhone,,2021-04-12 02:26:21,True,276,Lakha Sidhana's brother made sensational revelations in front of camera! Serious allegations made on Delhi Police… https://t.co/4sdNdDekON,9,False
I_Mal_Ko,India,IFTTT,,2021-04-12 02:26:17,False,878,"He is lakha sidhana's brother, Delhi police kidnapped him last night and brutally tortured him, He is law student a… https://t.co/9Sb5Me2yrh",2,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 02:26:12,False,494,"Police 'torturing' farmers in UP, Uttarakhand to stop them from joining protests: BKU
#DelhiPolice_TorturingFarmers… https://t.co/FDj11A1FRC",0,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:26:11,False,388,"Farmers are harassed by this govt either by tear gas, water canons, lathicharge,nails and barbed wire fencing on ro… https://t.co/QWK4P6Kkt6",6,False
RajDhanda17,"Vancouver, British Columbia",Twitter for iPhone,,2021-04-12 02:26:11,True,1730,Keep supporting keep tweeting. #DelhiPolice_TorturingFarmers,7,False
hansra9,,Twitter for Android,,2021-04-12 02:26:05,False,206,Lakha Sidhana's brother was beaten up mercilessly by the Delhi police. We prople of Punjab must stand united to con… https://t.co/oERxuME5oU,1,False
NauNihal2018,,ISupportFarmers,,2021-04-12 02:26:03,False,71,BJP goons throwing stones at farmers with Delhi police just standing and watching from behind. Shame Delhi police… https://t.co/SB7YXrnyp0,1,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:25:59,False,388,Who's provoking violence here??? Remember who attacked'em?? #DelhiPolice_TorturingFarmers https://t.co/XLB1R0aDK6,17,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:25:58,False,388,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/6BLRyJgXPY,0,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:25:54,False,388,We wouldn't forget this brutal act by Delhi police on a person who was defending a woman from BJP goons.… https://t.co/JmuRYHLggP,0,False
rajasthani03,,ISupportFarmers,,2021-04-12 02:25:52,False,23,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 Sad for democrati… https://t.co/UaK2GtgoKX",0,False
Ashutoshyadavv_,"Gwalior, India",Twitter for Android,,2021-04-12 02:25:42,False,174,"They are trying to stop the protest by suppressing the youth farmers, by torturing and using the unlawful means.… https://t.co/XfkXssmdDC",0,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 02:25:41,False,94,Modi/Shah are killing democracy by misusing Delhi and Haryana police to arrest the farmer protestors.… https://t.co/LkhAHwzrZV,0,False
MalikAvni,,Twitter for iPhone,,2021-04-12 02:25:40,True,632,"Stop the brutality! ✋🏽#DelhiPolice_TorturingFarmers
#FarmersProtest https://t.co/JDyFXi1gzK",4,False
jaggisandhu4,,Twitter for Android,,2021-04-12 02:25:39,True,193,Delhi police ss army #DelhiPolice_TorturingFarmers,2,False
SukhdevSingh_,"Punjab, India",Twitter for Android,,2021-04-12 02:25:33,False,3317,"Highly condemnable action of Delhi Police .
How they entered in Punjab n tortured cousin of Lakha Sadhana without a… https://t.co/zsniz2Klvz",10,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:25:30,False,69,"Police torture must stop. 
#DelhiPolice_TorturingFarmers
 Support farmers!!!!!!! https://t.co/kY0gy2oZM0",1,False
Harj999,,Twitter for iPhone,,2021-04-12 02:25:29,False,529,"United, we win
Divided, we fall 
Support farmers 

 #DelhiPolice_TorturingFarmers

#FarmersProtest",3,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:25:24,False,388,First Government makes these law without consulting with Farmers and experts. Now govt Humiliating farmers and hara… https://t.co/oMQV5Ae9fT,0,False
MohanSi56453954,,Twitter for Android,,2021-04-12 02:25:21,True,1004,"Together we will win 
#DelhiPolice_TorturingFarmers https://t.co/AizE2fswj3",1,False
Mandeep70056507,,Twitter for Android,,2021-04-12 02:25:20,False,89,"Today Hashtag 
Retweet 

#DelhiPolice_TorturingFarmers https://t.co/wCb3DyCX7A",0,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:25:19,False,152,"Delhi police beating and torturing farmers on behest of BJP
#DelhiPolice_TorturingFarmers
 Farmers against injustic… https://t.co/RFK0ppEYI1",0,False
Parmind74776100,Canada,Twitter for Android,,2021-04-12 02:25:18,False,5010,"Much respect to our brave farmers 🙏🏽🙏🏽❤️

#FarmersProtest 

#DelhiPolice_TorturingFarmers https://t.co/jXrEii94dR… https://t.co/ZggmOPP3Ye",3,False
ravinder_badwal,ITALIA🇮🇹🇮🇹🇮🇹,Twitter for iPhone,,2021-04-12 02:25:17,False,21,Today hashtag #DelhiPolice_TorturingFarmers,0,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:25:10,False,388,March on san Francisco's iconic Golden gate bridge is solidarity with the farmers protestors In India. Hundreds cam… https://t.co/Ol9nK8VCQA,5,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:25:08,False,71,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/WO0o93EUap… https://t.co/Kn0bmdY1sm",0,False
kdhanjal12,Canada,Twitter for Android,,2021-04-12 02:25:06,True,1514,"Racism is taught in our society, it is not automatic. It is learned behavior toward persons with dissimilar physica… https://t.co/vhZPcSho1u",8,False
YSAnttal,,Twitter for Android,,2021-04-12 02:25:01,False,1158,"Good morning ji 🙏 4
#DelhiPolice_TorturingFarmers https://t.co/haWtXy1wgu",1,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:25:00,False,388,How does Delhi police have jurisdiction outside of Delhi?? Can someone please explain that to me?… https://t.co/G4Cx0GTT4S,2,False
judge_rupinder,,ISupportFarmers,,2021-04-12 02:24:57,False,56,"Delhi police using metal rods for farmers. Shame on Modi 
#DelhiPolice_TorturingFarmers
 I support farmers!!! https://t.co/IZGidXgdXr",0,False
malwa47,"Punjab , India",Twitter for Android,,2021-04-12 02:24:54,True,472,"@bhavjitsingh_ @Tractor2twitr Ex armyman : i cannot swallow this humiliation
#DelhiPolice_TorturingFarmers https://t.co/SE45zZ9vzE",0,False
sidhujot6,,Twitter for Android,,2021-04-12 02:24:51,False,297,#DelhiPolice_TorturingFarmers Delhi police arrested him illegally 2 days ago from Punjab and brutally  tortured him… https://t.co/qNQXAmEsF3,0,False
I_Mal_Ko,India,🦉TeleTweet,,2021-04-12 02:24:48,False,878,"Farmers are harassed by this govt either by tear gas, water canons, lathicharge,nails and barbed wire fencing on ro… https://t.co/R4dL12iwpD",0,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:24:47,False,5,"@CPDelhi your Motto says 
         “Shanti Seva Nyaya”
 Think for few seconds, all that you are doing is correct??… https://t.co/Iq0tVKNgGM",0,False
jssaini54634980,,ISupportFarmers,,2021-04-12 02:24:46,False,164,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/8Q8thpAlCo",0,False
Harmanp27425784,,Twitter for iPhone,,2021-04-12 02:24:37,False,17,Shame on Delhi Police #DelhiPolice_TorturingFarmers,0,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 02:24:35,False,192,"Police silencing the farmers by torturing them.
#DelhiPolice_TorturingFarmers
 The World is Watching https://t.co/RCQZTjm28j",0,False
sidhujot6,,Twitter for Android,,2021-04-12 02:24:34,False,297,"#DelhiPolice_TorturingFarmers What was the fault of Ranjeet Singh, Nodeep kaur and Shiv Kumar part from being pro F… https://t.co/tj5KRS0H6J",0,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 02:24:23,False,561,"Farmers sitting on the highway carrying the KMP highway closed, trolleys, mattresses and cots.… https://t.co/wYEjwB5F1v",0,False
babusinhsolank5,Gujarat Gandhinagar,Twitter Web App,,2021-04-12 02:24:22,False,1785,"We have not forgotten to stop innocent farmers from going to Delhi by the Delhi Police.

Delhi Police is used to to… https://t.co/fMr3fWCNoU",0,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:24:21,False,388,India has been downgraded from an electoral democracy to an electoral autocracy. #DelhiPolice_TorturingFarmers https://t.co/AOy8b6pC7i,3,False
Manpre59,"Banga, India",🦉TeleTweet,,2021-04-12 02:24:21,False,388,At least 30 farmer leaders in Haryana arrested! Arrests take place two days before the commencement of the nationwi… https://t.co/r3Ez5LvDw3,1,False
Harj999,,Twitter for iPhone,,2021-04-12 02:24:13,False,529,"We should stay united 
If we don’t stay united, the police will torture us like they did with Lakha’s brother… https://t.co/QU2gV9oxGq",2,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 02:24:13,False,494,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/hxyBxSAd3J,1,False
thind_akashdeep,"Chandigarh, India",Twitter for Android,,2021-04-12 02:24:12,True,55,"Delhi police is shameful to extinct level as they're torturing the people who provides them food.
#DelhiPolice_TorturingFarmers",0,False
sachinkumarjhaa,अखंड भारत 🚩,Twitter for Android,,2021-04-12 02:24:12,False,642,"Cute and scared protestors 
#DelhiPolice_TorturingFarmers https://t.co/rIGnMeAq0u",2,False
with_kaur,,Twitter for iPhone,,2021-04-12 02:24:11,False,1470,@Manmind32406985 Wow #DelhiPolice_TorturingFarmers #FarmersProtest welcome 🙏 ji,6,False
sukhveen4_,"Ludhiana, Punjab",Twitter for iPhone,,2021-04-12 02:24:05,False,12,Their torturers from NOV 2020 to today’s date ਨਾ ਭੁੱਲਣਯੋਗ ਨਾ ਬਖਸਣਜੋਗ 🙏🏻 #DelhiPolice_TorturingFarmers https://t.co/x7mmIz8yyL,4,False
NindaBains,Canada,Twitter for Android,,2021-04-12 02:24:01,False,277,"International support for #FarmersProtest 
#DelhiPolice_TorturingFarmers https://t.co/owawM6Wg6w",3,False
NauNihal2018,,ISupportFarmers,,2021-04-12 02:24:01,False,71,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/9JLRzrDaqR",3,False
YSAnttal,,Twitter for Android,,2021-04-12 02:23:56,False,1158,"Good ji 🙏2
#DelhiPolice_TorturingFarmers https://t.co/xG4Qs4UgjT",0,False
kdhanjal12,Canada,Twitter for Android,,2021-04-12 02:23:55,True,1514,"We're going to fight racism not with racism, but we're going to fight with solidarity. We say we're not going to fi… https://t.co/g4ZkV5evg1",4,False
rajasthani03,,ISupportFarmers,,2021-04-12 02:23:50,False,23,"Shame on Delhi police for arresting 80 years old farmer and torturing him
#DelhiPolice_TorturingFarmers
 Sad for de… https://t.co/DVzJJZt1NO",0,False
sidhujot6,,Twitter for Android,,2021-04-12 02:23:49,False,297,"#DelhiPolice_TorturingFarmers From Day1, Farmers are harassed by this govt either by tear gas, water canons, lathic… https://t.co/hBAqfSJpzN",0,False
MalikAvni,,Twitter for iPhone,,2021-04-12 02:23:49,True,632,"Speak up for the farmers. They’ve been facing a lot of cruelty. 
#FarmersProtest 
#DelhiPolice_TorturingFarmers https://t.co/cSpilDyLeI",4,False
TutSimran,"California, 🇺🇸",Twitter for iPhone,,2021-04-12 02:23:44,False,60,"@taransaini1590 RIP to these brave Warriors  standing up for our future generations #FarmersProtest 
Long Live my F… https://t.co/gJwbmgpDrj",2,False
Amandeep_Gill13,ਮੇਰਾ ਸੋਹਣਾ ਦੇਸ਼ ਪੰਜਾਬ,Twitter for Android,,2021-04-12 02:23:41,False,135,"THE DIFFERENCE BETWEEN 1984 AND 2021 IS WE HAVE THE POWER OF SOCIAL MEDIA ON OUR SIDE, DONT STOP POSTING AND RAISIN… https://t.co/vEm6kqsNUw",3,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 02:23:39,False,94,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 Inquilab zindabaad!!!!!! https://t.co/mLxIik7WH3",0,False
YSAnttal,,Twitter for Android,,2021-04-12 02:23:33,False,1158,"Thanks ji 🙏1
#DelhiPolice_TorturingFarmers https://t.co/rZHQQsw0Ed",0,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:23:28,False,69,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/8a5lnaK3k8,1,False
GauravK83556602,"Bihar, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='0bfe3ceab0eab897', url='https://api.twitter.com/1.1/geo/id/0bfe3ceab0eab897.json', place_type='admin', name='Bihar', full_name='Bihar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[83.324301, 24.286947], [88.298296, 24.286947], [88.298296, 27.52129], [83.324301, 27.52129]]]), attributes={})",2021-04-12 02:23:22,True,96,"Farm Laws are no less than 'Dealth Warrants' to farmers

Modi govt. has to take back the 3 Black Laws or else the f… https://t.co/DwwsBMMqzG",1,False
Singhfarmer1313,,Twitter for Android,,2021-04-12 02:23:19,False,178,"Torture and brutality on innocent citizens are part and parcel.
Who will listen to citizens..… https://t.co/2OjEzHhLiT",0,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:23:18,False,152,"Police torture must stop. 
#DelhiPolice_TorturingFarmers
 Farmers against injustice. https://t.co/WB1iDXYo5d",1,False
_ManikGoyal,"Helsinki, Finland",Twitter for iPhone,,2021-04-12 02:23:11,False,543,@Iamjazzie96 @DelhiPolice @CPDelhi @UNHumanRights @PMOIndia Good jassu #DelhiPolice_TorturingFarmers,2,False
_Dhaliwal_13,"Lakhimpur kheri, U P,  India",Twitter for Android,,2021-04-12 02:23:11,False,1798,"Raise your voice for the against injustice.

#DelhiPolice_TorturingFarmers

#FarmersProtest",16,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:23:06,False,71,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Support Farmers https://t.co/byevKBMDw7",1,False
Harry52013261,"Surrey, British Columbia",Twitter for Android,,2021-04-12 02:23:06,False,19,"#DelhiPolice_TorturingFarmers 
              Shame on modi government",0,False
kdhanjal12,Canada,Twitter for Android,,2021-04-12 02:23:04,True,1514,"We have seen communities cry out in pain, generation after generation, because of racism and police brutality.… https://t.co/ZtYSWLQr2F",10,False
Charanj87043520,"Dubai, United Arab Emirates",Twitter for Android,,2021-04-12 02:23:02,False,1337,@with_kaur Income tax department..#DelhiPolice_TorturingFarmers,5,False
sidhujot6,,Twitter for Android,,2021-04-12 02:23:00,False,297,#DelhiPolice_TorturingFarmers All the farmers are indeed a very truthful and hard worker. We should respect their w… https://t.co/CWJZUI8pqR,1,False
SaveOurAnndata,"Punjab, India",Twitter for iPhone,,2021-04-12 02:22:58,False,228,"We don’t expect this from our Punjabi industry!!! Please boycott this show !!!
@DosanjhGreta @singh_swatch… https://t.co/OaMwoxiRCI",3,False
